Timestamp,Drucksensor,Gesamtstrom,Ansteuerung Förderband,Ansteuerung Drehtisch,Ansteuerung Zuführförderband,Obere Position Greifer Erreicht,Untere Position Greifer Erreicht,Boolwert ob die Position des Separators für Flüssigkeiten geschlossen ist,Boolwert ob die Position des Separators für Feststoffen geschlossen ist,Boolwert zur Ansteuerung des Separators für Flüssigkeiten,Boolwert zur Ansteuerung des Separators für Feststoffe,Integerwert für den Motorstrom am Transportförderband,Integerwert für den Motorstrom am Zuführförderband,Integerwert für den Motorstrom am Drehtisch,Integerwert für die Raumtemperatur,Integerwert für die Temperatur am Motorgehäuse des Transportförderbands,Boolwert zur Ansteuerung des Flaschenfixierers,Boolwert zur Ansteuerung des der Greiferbacken,Boolwert zur Einleitung der Greifer-Verfahrbewegung nach unten,Boolwert zur Einleitung der Greiferdrehung auf 0°,Boolwert zur Einleitung der Greiferdrehung auf 270°
803,633,13208,True,False,True,True,False,True,False,False,False,1388,1929,1,5331,6713,False,False,False,True,False
809,634,13205,True,False,True,True,False,True,False,False,False,1410,1887,0,5329,6734,False,False,False,True,False
809,634,13205,True,False,True,True,False,True,False,False,False,1387,1930,1,5345,6749,False,False,False,True,False
815,634,13205,True,False,True,True,False,True,False,False,False,1410,1887,0,5329,6728,False,False,False,True,False
815,634,13205,True,False,True,True,False,True,False,False,False,1385,1930,1,5363,6749,False,False,False,True,False
821,634,13205,True,False,True,True,False,True,False,False,False,1407,1887,0,5350,6728,False,False,False,True,False
821,634,13205,True,False,True,True,False,True,False,False,False,1386,1930,1,5353,6749,False,False,False,True,False
827,634,13206,True,False,True,True,False,True,False,False,False,1407,1887,0,5350,6732,False,False,False,True,False
827,634,13206,True,False,True,True,False,True,False,False,False,1386,1930,1,5353,6764,False,False,False,True,False
833,634,13206,True,False,True,True,False,True,False,False,False,1410,1887,0,5357,6732,False,False,False,True,False
833,634,13206,True,False,True,True,False,True,False,False,False,1389,1930,1,5358,6733,False,False,False,True,False
840,634,13205,True,False,True,True,False,True,False,False,False,1410,1887,0,5375,6754,False,False,False,True,False
840,634,13205,True,False,True,True,False,True,False,False,False,1387,1930,1,5330,6733,False,False,False,True,False
846,634,13207,True,False,True,True,False,True,False,False,False,1409,1887,1,5375,6727,False,False,False,True,False
846,634,13207,True,False,True,True,False,True,False,False,False,1389,1930,0,5358,6746,False,False,False,True,False
852,634,13207,True,False,True,True,False,True,False,False,False,1409,1887,1,5380,6727,False,False,False,True,False
852,634,13207,True,False,True,True,False,True,False,False,False,1389,1929,0,5357,6734,False,False,False,True,False
858,634,13205,True,False,True,True,False,True,False,False,False,1410,1886,0,5380,6745,False,False,False,True,False
858,634,13205,True,False,True,True,False,True,False,False,False,1388,1929,1,5357,6760,False,False,False,True,False
864,634,13205,True,False,True,True,False,True,False,False,False,1409,1886,0,5344,6745,False,False,False,True,False
864,634,13205,True,False,True,True,False,True,False,False,False,1388,1930,0,5357,6760,False,False,False,True,False
869,634,13205,True,False,True,True,False,True,False,False,False,1409,1886,1,5349,6735,False,False,False,True,False
869,634,13205,True,False,True,True,False,True,False,False,False,1409,1929,0,5372,6766,False,False,False,True,False
875,634,13205,True,False,True,True,False,True,False,False,False,1410,1919,0,5349,6759,False,False,False,True,False
875,634,13205,True,False,True,True,False,True,False,False,False,1410,1929,0,5338,6711,False,False,False,True,False
882,634,13206,True,False,True,True,False,True,False,False,False,1410,1919,0,5348,6759,False,False,False,True,False
882,634,13206,True,False,True,True,False,True,False,False,False,1410,1919,0,5338,6755,False,False,False,True,False
888,634,13184,True,False,True,True,False,True,False,False,False,1410,1920,0,5348,6761,False,False,False,True,False
888,634,13184,True,False,True,True,False,True,False,False,False,1410,1920,0,5349,6754,False,False,False,True,False
894,634,13184,True,False,True,True,False,True,False,False,False,1408,1920,0,5353,6761,False,False,False,True,False
